loc,v(g),uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects
41,3,16,12,73,34,FALSE
68,11,17,27,109,94,FALSE
27,1,9,17,56,33,FALSE
24,1,10,20,48,28,FALSE
46,9,24,17,86,46,FALSE
14,1,0,0,0,0,FALSE
14,1,0,0,0,0,FALSE
72,19,35,58,158,110,FALSE
33,2,13,10,61,27,FALSE
12,1,10,9,24,12,FALSE
12,1,10,9,24,12,FALSE
19,2,12,9,32,18,FALSE
15,1,9,11,36,17,FALSE
15,1,9,11,36,17,FALSE
17,1,12,10,39,19,FALSE
18,1,12,10,41,20,FALSE
17,1,10,12,38,20,FALSE
53,4,0,0,0,0,FALSE
20,1,8,12,38,20,FALSE
10,4,12,6,17,8,FALSE
14,1,8,9,26,13,FALSE
17,1,9,10,47,25,FALSE
117,13,11,18,129,61,FALSE
15,1,9,10,34,19,FALSE
14,1,10,7,30,12,FALSE
12,1,9,8,28,15,FALSE
42,6,12,13,41,20,FALSE
16,1,10,10,34,17,FALSE
14,3,12,10,26,13,FALSE
63,3,16,32,157,92,FALSE
6,1,7,3,8,3,FALSE
13,3,11,12,21,14,FALSE
107,12,11,17,118,56,FALSE
86,18,22,32,142,83,FALSE
28,2,13,21,43,38,FALSE
13,1,9,5,17,8,FALSE
32,5,19,14,72,29,FALSE
20,5,16,7,26,11,FALSE
16,2,11,8,23,11,FALSE
23,3,19,22,47,33,FALSE
54,4,14,31,110,78,FALSE
40,4,14,37,83,57,FALSE
17,2,11,7,23,9,FALSE
18,2,11,7,23,9,FALSE
57,4,17,12,131,79,FALSE
11,1,9,6,26,11,FALSE
110,14,19,47,189,135,FALSE
29,3,19,10,43,17,FALSE
31,5,18,17,38,30,FALSE
34,3,0,0,0,0,FALSE
41,1,14,19,77,43,FALSE
12,4,9,9,23,15,FALSE
25,4,0,0,0,0,FALSE
14,1,9,14,27,16,FALSE
20,3,12,10,28,13,FALSE
37,5,16,12,52,22,FALSE
24,4,15,16,39,25,FALSE
12,3,12,6,16,7,FALSE
33,2,14,17,69,37,FALSE
9,1,0,0,0,0,FALSE
16,2,10,10,25,12,FALSE
29,2,11,21,48,35,FALSE
33,2,13,19,95,47,FALSE
24,1,11,16,63,36,FALSE
23,1,10,15,56,31,FALSE
5,1,6,5,7,5,FALSE
10,1,8,7,12,7,FALSE
28,5,17,14,46,25,FALSE
19,2,13,10,30,15,FALSE
6,1,4,9,12,11,FALSE
14,1,8,15,27,19,FALSE
22,1,9,18,37,24,FALSE
18,1,11,10,49,25,FALSE
22,3,13,11,35,14,FALSE
53,7,18,27,99,67,FALSE
57,5,18,30,81,59,FALSE
88,14,19,38,166,104,FALSE
22,1,0,0,0,0,FALSE
23,1,12,22,46,36,FALSE
18,1,11,9,30,15,FALSE
29,1,0,0,0,0,FALSE
30,1,0,0,0,0,FALSE
70,12,18,29,129,67,FALSE
19,3,13,11,37,16,FALSE
31,4,15,18,35,27,FALSE
35,12,14,13,53,42,FALSE
8,1,4,10,12,12,FALSE
13,2,4,4,9,6,FALSE
45,16,14,14,71,55,FALSE
13,1,5,14,19,19,FALSE
13,1,0,0,0,0,FALSE
37,7,0,0,0,0,FALSE
54,7,0,0,0,0,FALSE
33,5,14,24,51,32,FALSE
9,1,9,8,16,9,FALSE
20,1,11,18,44,35,FALSE
9,1,8,9,16,11,FALSE
23,1,12,23,57,43,FALSE
26,2,11,24,54,35,FALSE
21,10,15,10,37,17,FALSE
70,11,0,0,0,0,FALSE
10,1,5,5,10,5,FALSE
15,3,15,13,33,19,FALSE
66,11,11,7,95,72,FALSE
78,11,11,4,63,40,FALSE
73,9,14,23,161,151,FALSE
163,19,19,19,153,105,FALSE
28,3,16,11,42,34,FALSE
4,1,4,3,4,3,FALSE
37,8,13,10,48,34,FALSE
38,8,13,10,48,34,FALSE
4,1,4,3,4,3,FALSE
46,9,12,9,75,54,FALSE
30,1,5,15,28,27,FALSE
17,3,11,9,22,18,FALSE
7,2,5,3,6,3,FALSE
14,2,12,6,27,10,FALSE
14,2,11,6,32,12,FALSE
7,1,9,5,13,5,FALSE
14,2,7,3,28,16,FALSE
4,1,6,2,7,2,FALSE
6,1,3,3,5,3,FALSE
27,6,12,6,65,30,FALSE
10,4,13,10,20,15,FALSE
79,28,20,74,189,160,FALSE
89,8,22,38,120,75,FALSE
86,13,0,0,0,0,FALSE
60,14,9,31,95,80,FALSE
20,3,11,10,18,11,FALSE
32,6,13,12,31,21,FALSE
95,17,30,40,183,112,FALSE
11,2,5,4,9,4,FALSE
32,4,14,19,47,40,FALSE
22,9,0,0,0,0,FALSE
122,14,17,11,300,147,FALSE
5,1,4,7,11,10,FALSE
80,28,0,0,0,0,FALSE
4,1,3,2,3,2,FALSE
5,1,6,3,7,3,FALSE
15,4,13,9,20,12,FALSE
31,6,15,9,44,24,FALSE
21,4,13,17,33,27,FALSE
5,1,6,4,6,4,FALSE
9,3,9,5,11,7,FALSE
4,2,5,6,6,6,FALSE
6,1,1,0,1,0,FALSE
22,3,11,13,41,29,FALSE
4,1,3,2,3,2,FALSE
9,4,9,7,13,9,FALSE
7,2,7,4,9,6,FALSE
33,6,23,18,79,55,FALSE
29,3,13,27,60,51,FALSE
32,6,15,15,52,30,FALSE
109,13,24,33,138,85,FALSE
21,4,16,6,56,20,FALSE
22,4,16,15,61,47,FALSE
32,6,15,15,52,30,FALSE
5,1,6,4,8,5,FALSE
10,2,8,7,14,14,FALSE
16,3,11,14,22,17,FALSE
14,5,15,9,32,19,FALSE
30,3,12,16,47,33,FALSE
28,2,11,9,40,26,FALSE
25,4,13,16,52,45,FALSE
26,11,0,0,0,0,FALSE
7,2,6,4,7,8,FALSE
7,2,6,5,7,8,FALSE
29,6,0,0,0,0,FALSE
4,1,3,2,3,2,FALSE
15,3,11,7,19,11,FALSE
42,5,11,15,40,34,FALSE
8,1,4,10,17,16,FALSE
13,3,13,6,18,11,FALSE
12,1,6,9,26,16,FALSE
4,1,3,2,3,2,FALSE
4,1,0,0,0,0,FALSE
6,1,0,0,0,0,FALSE
96,35,0,0,0,0,FALSE
10,2,0,0,0,0,FALSE
5,1,0,0,0,0,FALSE
34,19,0,0,0,0,FALSE
32,7,21,12,43,31,FALSE
28,9,14,8,69,26,FALSE
44,9,15,13,77,52,FALSE
24,3,8,11,36,32,FALSE
18,2,0,0,0,0,FALSE
42,5,0,0,0,0,FALSE
42,5,0,0,0,0,FALSE
42,5,0,0,0,0,FALSE
24,3,12,18,37,23,FALSE
23,2,12,14,33,23,FALSE
25,2,11,8,29,19,FALSE
9,1,3,6,13,6,FALSE
13,4,11,12,36,34,FALSE
15,2,0,0,0,0,FALSE
5,1,7,3,8,4,FALSE
24,5,0,0,0,0,FALSE
28,3,12,15,30,24,FALSE
21,2,6,9,17,14,FALSE
24,3,9,17,44,35,FALSE
12,4,10,10,25,14,FALSE
31,5,17,12,42,19,FALSE
11,2,7,3,11,5,FALSE
4,1,5,3,5,3,FALSE
4,1,3,2,3,2,FALSE
131,16,24,58,225,189,FALSE
4,1,4,3,4,3,FALSE
26,5,0,0,0,0,FALSE
4,1,4,3,4,3,FALSE
4,1,7,4,8,4,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
33,3,11,25,58,51,FALSE
23,3,0,0,0,0,FALSE
37,3,11,27,62,56,FALSE
41,9,20,14,197,80,FALSE
4,1,5,3,6,3,FALSE
12,2,7,6,12,7,FALSE
9,1,7,9,13,10,FALSE
5,1,6,3,7,3,FALSE
80,18,22,33,117,78,FALSE
63,11,18,15,103,71,FALSE
5,1,6,3,7,3,FALSE
5,1,6,3,7,3,FALSE
22,4,14,17,43,34,FALSE
18,3,14,9,26,16,FALSE
28,4,13,18,42,31,FALSE
18,2,13,8,29,14,FALSE
42,15,0,0,0,0,FALSE
149,10,9,63,297,283,FALSE
13,1,1,0,1,0,FALSE
23,3,10,9,28,19,FALSE
77,7,13,38,137,100,FALSE
127,17,30,48,185,114,FALSE
13,3,8,7,15,10,FALSE
10,3,10,6,13,7,FALSE
15,4,14,7,20,9,FALSE
15,4,14,7,20,9,FALSE
15,3,8,7,18,13,FALSE
13,1,9,5,29,17,FALSE
6,1,7,4,8,4,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
8,1,5,4,8,6,FALSE
43,4,16,23,88,62,FALSE
11,1,7,7,17,13,FALSE
68,9,21,31,115,93,FALSE
31,6,15,19,50,43,FALSE
22,3,12,11,30,17,FALSE
24,7,12,13,40,23,FALSE
20,4,18,18,66,47,FALSE
13,3,9,8,19,15,FALSE
13,3,9,8,19,15,FALSE
6,1,5,7,7,7,FALSE
4,1,3,2,3,2,FALSE
34,8,0,0,0,0,FALSE
74,12,0,0,0,0,FALSE
4,1,0,0,0,0,FALSE
4,1,3,2,3,2,FALSE
6,1,5,4,6,4,FALSE
11,1,7,15,33,25,FALSE
7,1,0,0,0,0,FALSE
6,1,6,5,7,5,FALSE
12,1,6,18,35,33,FALSE
4,1,3,2,3,2,FALSE
23,5,12,10,30,17,FALSE
16,5,13,18,41,30,FALSE
21,2,7,14,21,19,FALSE
13,1,5,10,12,12,FALSE
5,1,3,4,5,4,FALSE
4,1,3,2,3,2,FALSE
4,1,4,2,4,2,FALSE
50,3,6,27,76,72,FALSE
7,2,5,3,7,6,FALSE
5,1,8,3,9,3,FALSE
4,1,0,0,0,0,FALSE
4,1,3,2,3,2,FALSE
18,4,10,14,28,23,FALSE
5,1,4,3,4,3,FALSE
9,1,6,10,15,12,FALSE
10,3,12,7,15,9,FALSE
18,2,0,0,0,0,FALSE
18,2,11,8,17,11,FALSE
16,4,0,0,0,0,FALSE
16,4,14,11,20,16,FALSE
4,1,5,3,6,3,FALSE
17,2,11,15,23,21,FALSE
10,4,9,7,12,7,FALSE
4,1,3,2,3,2,FALSE
13,3,13,10,20,13,FALSE
10,3,11,6,14,7,FALSE
34,8,21,24,70,49,FALSE
34,8,21,24,70,49,FALSE
9,4,10,7,15,13,FALSE
10,2,8,12,17,14,FALSE
8,2,0,0,0,0,FALSE
5,1,3,4,5,4,FALSE
11,2,10,7,13,12,FALSE
145,10,19,33,163,133,FALSE
74,2,12,33,147,108,FALSE
4,1,4,3,4,3,FALSE
11,1,7,10,20,12,FALSE
12,1,9,11,22,15,FALSE
9,1,7,10,14,11,FALSE
8,1,5,9,12,10,FALSE
15,2,0,0,0,0,FALSE
34,13,0,0,0,0,FALSE
18,4,11,10,18,14,FALSE
4,1,5,3,5,3,FALSE
4,1,5,3,5,3,FALSE
18,4,10,10,19,14,FALSE
4,1,4,3,4,3,FALSE
4,1,4,2,5,2,FALSE
6,1,4,4,6,4,FALSE
14,3,9,14,27,26,FALSE
9,2,5,4,7,4,FALSE
19,6,8,16,59,56,FALSE
5,1,8,3,9,3,FALSE
15,2,8,10,17,13,FALSE
16,2,8,12,19,15,FALSE
11,2,8,4,11,7,FALSE
14,2,8,8,15,11,FALSE
11,4,12,7,26,14,FALSE
15,2,0,0,0,0,FALSE
4,1,4,1,4,2,FALSE
4,1,4,2,4,2,FALSE
63,12,24,30,131,91,FALSE
4,1,3,2,3,2,FALSE
29,4,11,8,33,22,FALSE
60,7,10,30,82,74,FALSE
6,1,6,7,11,10,FALSE
4,1,3,2,3,2,FALSE
11,2,7,4,12,7,FALSE
4,1,3,2,3,2,FALSE
7,1,6,4,7,5,FALSE
13,2,9,12,20,15,FALSE
17,7,11,9,35,18,FALSE
16,3,10,7,18,15,FALSE
12,3,13,7,18,11,FALSE
15,13,0,0,0,0,FALSE
20,2,14,11,19,12,FALSE
10,1,5,14,22,17,FALSE
54,5,19,28,96,79,FALSE
9,1,4,3,7,5,FALSE
38,6,18,13,61,39,FALSE
10,2,0,0,0,0,FALSE
17,5,14,8,20,12,FALSE
19,2,13,8,29,14,FALSE
8,1,6,4,9,5,FALSE
4,1,5,3,5,3,FALSE
17,4,13,12,26,18,FALSE
42,5,11,9,41,21,FALSE
10,1,7,6,8,6,FALSE
22,5,17,12,30,20,FALSE
23,3,13,15,30,21,FALSE
7,1,5,7,10,7,FALSE
198,46,44,59,632,269,FALSE
15,2,7,7,17,13,FALSE
22,1,5,18,54,52,FALSE
4,1,5,3,6,3,FALSE
22,1,5,16,54,52,FALSE
22,1,5,18,54,52,FALSE
4,1,5,3,6,3,FALSE
18,4,15,11,53,26,FALSE
23,5,12,19,55,39,FALSE
22,7,7,19,32,31,FALSE
4,1,0,0,0,0,FALSE
6,1,3,4,5,4,FALSE
45,8,0,0,0,0,FALSE
7,3,11,9,13,10,FALSE
4,1,4,3,4,3,FALSE
4,1,4,3,4,3,FALSE
16,5,14,13,37,30,FALSE
4,1,3,1,3,1,FALSE
29,5,18,17,47,37,FALSE
46,5,15,10,84,40,FALSE
51,8,18,12,84,43,FALSE
23,4,12,14,28,18,FALSE
34,3,13,28,79,56,FALSE
97,11,19,44,224,151,FALSE
4,1,4,5,6,5,FALSE
4,1,5,4,6,4,FALSE
5,1,4,3,5,3,FALSE
4,1,6,2,6,2,FALSE
6,2,9,4,15,6,FALSE
5,1,4,2,5,2,FALSE
44,6,17,23,84,69,FALSE
74,7,11,39,133,123,FALSE
17,5,14,8,20,13,FALSE
114,15,27,34,274,166,FALSE
27,8,12,16,52,35,FALSE
17,2,11,15,23,21,FALSE
43,15,16,25,112,71,FALSE
35,14,13,19,88,56,FALSE
18,2,11,11,19,14,FALSE
17,2,11,15,23,21,FALSE
44,8,19,29,89,66,FALSE
31,11,12,18,70,46,FALSE
23,3,12,16,27,21,FALSE
37,14,14,25,97,63,FALSE
17,2,11,15,23,21,FALSE
23,2,11,13,28,20,FALSE
23,2,11,15,34,24,FALSE
23,2,11,14,31,22,FALSE
30,5,9,9,41,25,FALSE
29,4,14,19,54,39,FALSE
35,5,15,20,65,48,FALSE
7,1,6,6,7,6,FALSE
12,2,8,9,15,12,FALSE
13,3,6,6,11,8,FALSE
4,1,4,3,4,3,FALSE
24,3,14,14,68,32,FALSE
50,9,16,18,86,63,FALSE
17,1,8,11,53,27,FALSE
16,3,10,12,23,14,FALSE
32,5,12,18,63,50,FALSE
32,5,12,18,63,50,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
5,1,7,3,8,4,FALSE
4,1,3,2,3,2,FALSE
7,2,4,3,5,3,FALSE
5,1,4,3,5,3,FALSE
13,3,8,7,17,13,FALSE
11,2,9,16,25,20,FALSE
11,2,9,15,24,19,FALSE
4,1,0,0,0,0,FALSE
37,4,13,24,75,49,FALSE
35,7,7,16,35,25,FALSE
4,1,4,3,4,3,FALSE
14,3,8,6,20,13,FALSE
23,4,11,9,19,12,FALSE
17,4,15,10,20,15,FALSE
11,3,7,7,13,9,FALSE
6,1,6,4,7,4,FALSE
29,6,16,15,37,20,FALSE
4,1,5,3,6,3,FALSE
7,1,5,7,9,7,FALSE
64,8,21,44,166,129,FALSE
27,8,13,16,51,34,FALSE
37,14,14,25,97,63,FALSE
17,2,11,15,23,21,FALSE
22,2,11,13,26,19,FALSE
22,2,11,15,32,23,FALSE
22,2,11,14,29,21,FALSE
76,10,16,20,101,61,FALSE
25,3,12,17,27,23,FALSE
55,8,17,21,82,55,FALSE
12,3,7,7,17,13,FALSE
5,1,4,4,7,6,FALSE
5,1,5,8,9,8,FALSE
17,1,11,11,69,38,FALSE
17,2,12,12,21,16,FALSE
54,13,18,28,94,77,FALSE
7,2,9,4,10,5,FALSE
5,1,5,4,9,6,FALSE
4,1,5,5,6,5,FALSE
11,1,3,2,3,2,FALSE
24,2,11,17,53,38,FALSE
26,3,13,21,36,29,FALSE
10,2,8,7,13,14,FALSE
26,5,12,13,28,25,FALSE
29,5,13,23,55,45,FALSE
11,2,6,7,14,9,FALSE
40,5,14,20,56,43,FALSE
46,8,13,26,56,43,FALSE
5,1,4,3,5,4,FALSE
27,5,9,14,42,36,FALSE
4,1,4,3,4,3,FALSE
46,4,11,30,91,79,FALSE
5,1,5,8,9,8,FALSE
5,1,6,4,7,4,FALSE
5,1,6,4,7,4,FALSE
5,1,4,6,7,6,FALSE
34,4,7,26,53,48,FALSE
29,5,15,21,71,36,FALSE
8,2,6,4,7,7,FALSE
8,2,5,4,9,5,FALSE
95,24,25,84,333,253,FALSE
51,7,11,19,52,39,FALSE
47,5,14,20,86,61,FALSE
4,1,3,2,3,2,FALSE
62,9,16,23,93,65,FALSE
20,2,11,28,53,51,FALSE
4,1,4,2,4,2,FALSE
5,1,4,2,4,2,FALSE
11,2,11,7,18,14,FALSE
5,1,4,2,4,2,FALSE
18,3,12,10,32,23,FALSE
7,1,4,4,10,6,FALSE
5,1,4,2,4,2,FALSE
15,1,14,13,39,24,FALSE
13,1,9,10,25,16,FALSE
10,2,9,7,16,13,FALSE
5,1,4,2,4,2,FALSE
45,6,15,35,104,97,FALSE
13,3,9,10,16,13,FALSE
25,5,14,14,40,37,FALSE
4,1,5,3,6,3,FALSE
4,1,0,0,0,0,FALSE
4,1,4,2,4,2,FALSE
10,4,8,12,25,24,FALSE
26,3,13,21,36,29,FALSE
33,3,10,27,42,33,FALSE
7,2,9,7,10,8,FALSE
16,6,15,8,27,14,FALSE
9,2,7,5,9,5,FALSE
24,2,9,12,22,17,FALSE
9,1,13,7,17,10,FALSE
11,2,8,8,15,12,FALSE
4,1,3,2,3,2,FALSE
10,2,7,5,12,9,FALSE
5,1,8,3,9,3,FALSE
18,4,8,9,18,15,FALSE
4,1,3,2,3,2,FALSE
5,1,4,2,4,2,FALSE
4,1,4,2,4,2,FALSE
8,1,7,6,10,7,FALSE
28,3,6,5,30,17,FALSE
63,11,18,15,103,71,FALSE
14,3,7,8,13,10,FALSE
16,2,0,0,0,0,FALSE
16,2,0,0,0,0,FALSE
19,3,0,0,0,0,FALSE
46,10,21,10,70,45,FALSE
6,1,4,4,5,4,FALSE
7,1,7,6,9,7,FALSE
18,5,11,8,32,23,FALSE
27,6,0,0,0,0,FALSE
4,1,0,0,0,0,FALSE
70,11,18,49,153,121,FALSE
36,5,13,17,82,68,FALSE
11,2,9,5,19,10,FALSE
11,2,10,3,19,6,FALSE
4,1,3,2,3,2,FALSE
21,3,10,11,23,19,FALSE
4,1,0,0,0,0,FALSE
36,3,9,15,44,38,FALSE
42,6,17,16,89,69,FALSE
55,10,17,14,93,64,FALSE
4,1,3,2,3,2,FALSE
12,2,5,5,10,5,FALSE
12,2,5,5,10,5,FALSE
12,2,5,5,10,6,FALSE
4,1,4,3,4,3,FALSE
63,6,19,36,115,79,FALSE
6,1,4,3,5,3,FALSE
48,6,15,16,57,43,FALSE
11,1,4,17,25,24,FALSE
15,2,12,15,47,32,FALSE
29,6,15,18,54,33,FALSE
80,13,0,0,0,0,FALSE
22,4,10,11,21,18,FALSE
16,2,10,8,33,21,FALSE
10,5,13,11,26,25,FALSE
22,3,12,15,53,34,FALSE
5,1,5,8,9,8,FALSE
17,2,13,8,29,14,FALSE
17,2,13,8,29,14,FALSE
17,2,13,8,29,14,FALSE
40,9,21,22,91,64,FALSE
10,1,8,6,17,9,FALSE
32,6,15,19,61,38,FALSE
99,13,20,52,182,154,FALSE
27,6,15,17,48,28,FALSE
31,6,15,19,62,38,FALSE
23,5,12,15,37,23,FALSE
24,5,15,16,45,27,FALSE
39,10,19,28,117,67,FALSE
27,5,16,15,41,25,FALSE
27,2,14,18,46,31,FALSE
17,4,9,5,17,11,FALSE
26,7,14,15,58,36,FALSE
13,2,6,6,12,8,FALSE
17,2,9,13,24,17,FALSE
11,2,8,6,12,9,FALSE
11,2,8,6,12,9,FALSE
68,8,16,17,51,26,FALSE
4,1,5,3,6,3,FALSE
4,1,4,2,4,2,FALSE
3,1,1,0,1,0,FALSE
18,1,8,6,21,12,FALSE
16,3,8,6,16,7,FALSE
13,2,6,6,15,12,FALSE
6,1,4,3,5,3,FALSE
4,1,4,3,4,3,FALSE
195,11,11,45,391,373,FALSE
153,28,26,54,235,176,FALSE
112,8,19,54,312,290,FALSE
29,5,12,10,44,26,FALSE
5,1,6,3,7,3,FALSE
21,3,14,14,72,35,FALSE
11,2,8,5,15,9,FALSE
6,1,10,4,16,7,FALSE
5,1,4,6,7,6,FALSE
12,2,8,9,14,10,FALSE
172,20,21,23,428,331,FALSE
8,2,5,4,7,4,FALSE
34,7,15,16,69,48,FALSE
5,1,5,3,5,3,FALSE
30,4,11,13,45,38,FALSE
22,4,9,9,28,23,FALSE
8,2,6,6,12,7,FALSE
57,12,17,36,87,76,FALSE
9,2,7,6,12,7,FALSE
22,3,11,8,52,31,FALSE
40,6,17,22,148,63,FALSE
11,1,9,8,24,14,FALSE
4,1,3,2,3,2,FALSE
5,1,3,2,3,2,FALSE
5,1,3,4,5,4,FALSE
5,1,4,2,4,2,FALSE
49,3,15,26,69,62,FALSE
54,7,19,23,78,59,FALSE
16,2,14,4,35,10,FALSE
15,3,10,11,24,18,FALSE
18,4,6,8,16,12,FALSE
23,5,5,10,21,16,FALSE
7,4,9,7,13,10,FALSE
6,1,4,3,5,3,FALSE
54,6,20,21,67,59,FALSE
41,7,20,17,77,46,FALSE
26,4,16,15,49,25,FALSE
41,7,20,17,77,46,FALSE
15,1,6,16,31,24,FALSE
5,1,6,3,8,5,FALSE
5,1,6,3,8,5,FALSE
44,7,20,17,81,49,FALSE
5,1,6,3,8,5,FALSE
5,1,6,3,8,5,FALSE
53,8,20,18,107,65,FALSE
4,1,5,3,6,3,FALSE
32,4,14,8,46,29,FALSE
15,4,7,9,21,16,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,5,3,6,3,FALSE
16,4,8,5,25,12,FALSE
70,5,16,24,83,83,FALSE
46,3,12,25,75,61,FALSE
34,7,17,25,67,52,FALSE
9,1,5,5,11,8,FALSE
5,1,4,3,5,3,FALSE
5,1,5,4,6,4,FALSE
4,1,5,3,6,3,FALSE
10,3,11,8,14,13,FALSE
4,1,4,6,7,6,FALSE
4,1,5,3,6,3,FALSE
20,3,0,0,0,0,FALSE
20,3,13,11,21,17,FALSE
19,3,0,0,0,0,FALSE
22,4,16,12,26,22,FALSE
40,3,12,17,103,77,FALSE
4,1,5,3,6,3,FALSE
4,1,5,3,6,3,FALSE
11,2,7,6,12,8,FALSE
10,1,5,5,11,8,FALSE
4,1,5,3,6,3,FALSE
23,4,13,14,26,17,FALSE
41,3,12,16,103,77,FALSE
26,2,0,0,0,0,FALSE
86,7,11,39,133,123,FALSE
19,3,9,19,35,32,FALSE
82,19,18,38,192,124,FALSE
67,18,0,0,0,0,FALSE
4,1,3,2,3,2,FALSE
5,1,3,4,5,4,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,0,0,0,0,FALSE
4,1,3,2,3,2,FALSE
5,1,3,4,5,4,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,0,0,0,0,FALSE
4,1,3,2,3,2,FALSE
4,1,4,2,4,2,FALSE
31,3,18,24,83,61,FALSE
14,2,8,9,18,13,FALSE
21,4,17,11,33,24,FALSE
33,2,9,21,41,34,FALSE
24,4,18,9,31,21,FALSE
10,1,8,7,23,12,FALSE
21,4,11,15,33,22,FALSE
4,1,3,2,3,2,FALSE
23,4,10,10,40,23,FALSE
52,4,21,32,97,70,FALSE
39,8,16,29,61,46,FALSE
5,1,4,2,4,2,FALSE
15,2,7,6,15,7,FALSE
64,12,18,33,118,88,FALSE
80,11,8,38,150,113,FALSE
8,3,10,8,15,12,FALSE
8,2,6,7,11,9,FALSE
21,4,13,20,37,28,FALSE
8,1,5,10,11,11,FALSE
10,3,0,0,0,0,FALSE
72,10,9,6,152,112,FALSE
19,4,8,10,20,16,FALSE
13,1,9,8,28,15,FALSE
6,1,4,4,6,4,FALSE
24,1,8,22,70,59,FALSE
18,2,14,10,31,16,FALSE
14,3,6,6,15,11,FALSE
91,10,22,21,238,178,FALSE
4,1,4,3,4,3,FALSE
9,1,0,0,0,0,FALSE
23,1,7,25,49,35,FALSE
42,6,14,23,75,52,FALSE
74,8,0,0,0,0,FALSE
74,7,0,0,0,0,FALSE
26,7,16,26,76,55,FALSE
59,10,0,0,0,0,FALSE
48,9,0,0,0,0,FALSE
23,6,0,0,0,0,FALSE
57,12,0,0,0,0,FALSE
4,1,4,3,4,3,FALSE
31,2,0,0,0,0,FALSE
28,4,17,15,49,39,FALSE
4,1,5,3,5,3,FALSE
7,1,8,4,25,16,FALSE
30,5,19,20,66,36,FALSE
159,97,99,136,693,460,FALSE
17,1,8,15,37,34,FALSE
11,2,13,7,27,18,FALSE
16,1,11,11,27,22,FALSE
31,5,15,15,47,27,FALSE
21,5,11,34,79,60,FALSE
4,1,4,4,5,4,FALSE
40,8,19,18,72,43,FALSE
213,64,24,49,500,283,FALSE
11,1,5,12,25,24,FALSE
36,3,16,23,82,59,FALSE
4,1,4,5,6,5,FALSE
13,2,5,6,13,9,FALSE
34,5,15,28,46,33,FALSE
5,1,4,5,6,5,FALSE
55,7,16,34,95,86,FALSE
4,1,3,2,3,2,FALSE
27,2,7,24,51,49,FALSE
26,4,12,22,35,33,FALSE
17,2,7,15,23,21,FALSE
22,5,11,33,87,68,FALSE
9,2,5,9,13,11,FALSE
18,5,11,27,69,50,FALSE
4,1,4,5,6,5,FALSE
34,8,14,11,45,30,FALSE
4,1,4,4,5,4,FALSE
34,4,9,18,33,28,FALSE
35,7,13,20,51,39,FALSE
36,1,4,27,56,46,FALSE
18,1,4,15,23,15,FALSE
25,3,11,18,33,25,FALSE
31,7,13,21,68,48,FALSE
4,1,3,2,3,2,FALSE
12,2,12,8,19,11,FALSE
83,11,24,43,81,64,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,3,2,3,2,FALSE
4,1,4,6,7,6,FALSE
5,1,4,7,9,7,FALSE
5,1,4,7,9,7,FALSE
4,1,7,4,7,4,FALSE
5,1,4,7,9,7,FALSE
10,1,5,10,13,11,FALSE
11,2,10,11,19,13,FALSE
10,1,8,4,12,4,FALSE
12,3,11,8,18,14,FALSE
8,2,7,7,8,10,FALSE
14,3,13,7,21,14,FALSE
18,4,14,10,28,20,FALSE
25,6,23,10,46,23,FALSE
82,20,17,28,143,99,FALSE
82,20,17,28,143,99,FALSE
4,1,6,3,6,3,FALSE
11,1,7,10,15,12,FALSE
38,6,14,15,50,34,FALSE
18,2,11,7,18,7,FALSE
24,2,18,14,25,14,FALSE
97,39,46,83,129,86,FALSE
97,18,21,41,144,105,FALSE
19,6,15,15,50,36,FALSE
118,6,24,28,76,60,FALSE
34,3,13,11,45,16,FALSE
16,3,11,10,26,26,FALSE
75,7,18,43,144,91,FALSE
96,7,21,33,138,112,FALSE
12,2,10,7,16,9,FALSE
17,3,10,10,20,14,FALSE
50,7,17,37,84,74,FALSE
8,3,9,8,12,8,FALSE
104,14,18,46,180,165,FALSE
12,4,12,14,21,17,FALSE
30,5,16,24,48,34,FALSE
25,3,12,17,43,29,FALSE
6,3,9,6,9,6,FALSE
8,3,9,8,12,8,FALSE
6,3,9,6,9,6,FALSE
23,7,14,18,36,30,FALSE
14,2,11,11,19,13,FALSE
10,2,10,6,15,7,FALSE
10,2,11,6,16,7,FALSE
11,2,11,6,16,7,FALSE
32,8,17,15,64,30,FALSE
11,2,11,6,16,7,FALSE
11,2,11,6,16,7,FALSE
11,2,12,7,18,8,FALSE
11,2,9,5,14,7,FALSE
10,2,10,5,15,7,FALSE
39,13,17,26,69,50,FALSE
11,2,9,6,13,7,FALSE
9,2,9,5,14,7,FALSE
17,2,11,10,27,17,FALSE
